block_id,osm_id,amenity,geom,whk,cluster1,cluster2,Longitude,Latitude
20601,1366261602,theatre,0101000020E61000007FA172F2199A5EC0AC5CECE2D5E34240,POINT(-122.40783368296069 37.779964795504696),,0.0,-122.40783368296069,37.779964795504696
20601,2115315625,restaurant,0101000020E61000002E624778289A5EC05F6770DBF1E34240,POINT(-122.40872008296057 37.78081839550463),,0.0,-122.40872008296057,37.78081839550463
20601,4556518012,nightclub,0101000020E61000008658A589249A5EC0815EACEFF6E34240,POINT(-122.40848008296061 37.780973395504596),,0.0,-122.40848008296061,37.780973395504596
20601,4612096187,restaurant,0101000020E61000003ADB3A83229A5EC0F3FBA8BC06E44240,POINT(-122.40835648296061 37.781455595504575),,0.0,-122.40835648296061,37.781455595504575
20601,4612096188,restaurant,0101000020E6100000FDF11759299A5EC0A4ED53D5FEE34240,POINT(-122.40877368296056 37.78121439550458),,0.0,-122.40877368296056,37.78121439550458
20601,4613804349,restaurant,0101000020E6100000684F82DD279A5EC00A71454EFEE34240,POINT(-122.40868318296054 37.78119829550458),,0.0,-122.40868318296054,37.78119829550458
20601,4613804467,restaurant,0101000020E6100000F11EEDB91E9A5EC083074419EEE34240,POINT(-122.40812538296065 37.78070369550462),,0.0,-122.40812538296065,37.78070369550462
20601,4613804469,cafe,0101000020E6100000E05D0FBB1C9A5EC05733F3BFEAE34240,POINT(-122.40800358296065 37.780601495504634),,0.0,-122.40800358296065,37.780601495504634
20601,4613804471,fast_food,0101000020E6100000971AF43A0F9A5EC057026D97D5E34240,POINT(-122.40717958296078 37.779955795504684),,0.0,-122.40717958296078,37.779955795504684
20601,5891198685,cafe,0101000020E610000052B4F84E1E9A5EC01515870E0FE44240,POINT(-122.40809988296067 37.78170949550455),,0.0,-122.40809988296067,37.78170949550455
20602,1229745482,cafe,0101000020E61000002906BD27179A5EC0CB612AD8D4E34240,POINT(-122.40766328296071 37.7799329955047),,9.0,-122.40766328296071,37.7799329955047
20602,1229745516,fast_food,0101000020E6100000BF3B5DBC169A5EC0772348DBE1E34240,POINT(-122.40763768296073 37.78033009550466),,9.0,-122.40763768296073,37.78033009550466
20602,1366261602,theatre,0101000020E61000007FA172F2199A5EC0AC5CECE2D5E34240,POINT(-122.40783368296069 37.779964795504696),,9.0,-122.40783368296069,37.779964795504696
20602,1474864835,car_sharing,0101000020E61000006F455A640D9A5EC07337D299AEE34240,POINT(-122.40706738296079 37.77876589550478),,9.0,-122.40706738296079,37.77876589550478
20602,2657227487,bar,0101000020E61000003983BD1EF9995EC0A0288CAD9AE34240,POINT(-122.40583008296097 37.77815789550482),,9.0,-122.40583008296097,37.77815789550482
20602,4613804471,fast_food,0101000020E6100000971AF43A0F9A5EC057026D97D5E34240,POINT(-122.40717958296078 37.779955795504684),,9.0,-122.40717958296078,37.779955795504684
20602,5878388519,bicycle_rental,0101000020E61000003EE54C5E009A5EC02DA045368AE34240,POINT(-122.40627248296093 37.77765539550487),,9.0,-122.40627248296093,37.77765539550487
20700,358805131,place_of_worship,0101000020E6100000D9CBC9C56A9A5EC0EDB3BEC8FEE34240,POINT(-122.41276688296001 37.78121289550459),,0.0,-122.41276688296001,37.78121289550459
20700,1243846483,post_box,0101000020E6100000AAA2D514649A5EC09116DE76E5E34240,POINT(-122.41235848296006 37.780440195504646),,0.0,-122.41235848296006,37.780440195504646
20700,1243846542,post_box,0101000020E6100000476A3745639A5EC0AE7740B4E4E34240,POINT(-122.41230898296008 37.78041699550464),,0.0,-122.41230898296008,37.78041699550464
20700,2383254142,post_office,0101000020E61000009926E0C7599A5EC036CDD410F4E34240,POINT(-122.41172978296017 37.7808857955046),,0.0,-122.41172978296017,37.7808857955046
20700,2671868130,bicycle_rental,0101000020E61000007BEDBD436D9A5EC00CF78BB4E2E34240,POINT(-122.41291898295997 37.780355995504664),,0.0,-122.41291898295997,37.780355995504664
20700,2905105740,parking,0101000020E6100000D885FF095B9A5EC079DA64D4AFE34240,POINT(-122.41180658296014 37.77880339550479),,0.0,-122.41180658296014,37.77880339550479
20700,4617957281,pharmacy,0101000020E61000008FFB0E24669A5EC0988AE28BDFE34240,POINT(-122.41248418296003 37.780259595504674),,0.0,-122.41248418296003,37.780259595504674
20700,4618196720,bar,0101000020E610000067A65B0B609A5EC062F2A537D6E34240,POINT(-122.41211208296009 37.77997489550468),,0.0,-122.41211208296009,37.77997489550468
20700,5748040763,restaurant,0101000020E6100000D96B8D42649A5EC0AE595BF8F4E34240,POINT(-122.41236938296005 37.78091339550461),,0.0,-122.41236938296005,37.78091339550461
20700,6371947786,bar,0101000020E61000008DD47DF0629A5EC0770C1794F7E34240,POINT(-122.41228878296006 37.78099299550461),,0.0,-122.41228878296006,37.78099299550461
20701,370193848,fast_food,0101000020E610000004E5F781479A5EC00122C4CBBCE34240,POINT(-122.41061448296028 37.779199095504744),,9.0,-122.41061448296028,37.779199095504744
20701,370194862,restaurant,0101000020E610000040F0EF6D4C9A5EC0623DEE91B6E34240,POINT(-122.41091488296024 37.779009095504776),,9.0,-122.41091488296024,37.779009095504776
20701,370195120,restaurant,0101000020E61000006DB941933B9A5EC037BC488DA8E34240,POINT(-122.40988618296042 37.7785812955048),,9.0,-122.40988618296042,37.7785812955048
20701,370196794,pub,0101000020E61000002B54EADD3B9A5EC022036880AAE34240,POINT(-122.40990398296042 37.778640795504785),,9.0,-122.40990398296042,37.778640795504785
20701,2905105740,parking,0101000020E6100000D885FF095B9A5EC079DA64D4AFE34240,POINT(-122.41180658296014 37.77880339550479),,9.0,-122.41180658296014,37.77880339550479
20701,2906479369,restaurant,0101000020E61000004155B5DE419A5EC0B7E99C30A5E34240,POINT(-122.41027038296035 37.77847869550481),,9.0,-122.41027038296035,37.77847869550481
20701,2910193073,restaurant,0101000020E6100000DF3958943F9A5EC097D77253A2E34240,POINT(-122.41013058296038 37.778391295504825),,9.0,-122.41013058296038,37.778391295504825
20701,3345049952,car_sharing,0101000020E6100000D9AA32323F9A5EC0B4B4D6979FE34240,POINT(-122.41010718296037 37.77830789550481),,9.0,-122.41010718296037,37.77830789550481
20701,4370357096,cafe,0101000020E6100000E35CD18C3C9A5EC01F3E00849DE34240,POINT(-122.40994568296041 37.77824449550484),,9.0,-122.40994568296041,37.77824449550484
20701,4370393191,cafe,0101000020E61000008D1928CF339A5EC0CABBA6879BE34240,POINT(-122.40941218296048 37.778183895504824),,9.0,-122.40941218296048,37.778183895504824
20701,4370393290,social_facility,0101000020E61000000A455C3A389A5EC05DD81DD2A2E34240,POINT(-122.40968188296043 37.778406395504796),,9.0,-122.40968188296043,37.778406395504796
20702,370195120,restaurant,0101000020E61000006DB941933B9A5EC037BC488DA8E34240,POINT(-122.40988618296042 37.7785812955048),,9.0,-122.40988618296042,37.7785812955048
20702,370196794,pub,0101000020E61000002B54EADD3B9A5EC022036880AAE34240,POINT(-122.40990398296042 37.778640795504785),,9.0,-122.40990398296042,37.778640795504785
20702,761916174,bar,0101000020E61000007C0FE4DA229A5EC09B9FBBA464E34240,POINT(-122.40837738296062 37.77650889550497),,9.0,-122.40837738296062,37.77650889550497
20702,761937484,restaurant,0101000020E61000009731FD4C0F9A5EC0967D967884E34240,POINT(-122.40718388296078 37.77748019550488),,9.0,-122.40718388296078,37.77748019550488
20702,761948014,post_box,0101000020E6100000173FA7B5169A5EC0B2E205A26BE34240,POINT(-122.4076360829607 37.776722195504945),,9.0,-122.4076360829607,37.776722195504945
20702,1700641974,cafe,0101000020E6100000AAEC08E1239A5EC0DE89C0D875E34240,POINT(-122.40843988296061 37.777033895504914),,9.0,-122.40843988296061,37.777033895504914
20702,2905105742,restaurant,0101000020E61000003773A654259A5EC0D68D9A4055E34240,POINT(-122.40852848296059 37.77603919550499),,9.0,-122.40852848296059,37.77603919550499
20702,2910193073,restaurant,0101000020E6100000DF3958943F9A5EC097D77253A2E34240,POINT(-122.41013058296038 37.778391295504825),,9.0,-122.41013058296038,37.778391295504825
20702,3345049952,car_sharing,0101000020E6100000D9AA32323F9A5EC0B4B4D6979FE34240,POINT(-122.41010718296037 37.77830789550481),,9.0,-122.41010718296037,37.77830789550481
20702,3552405837,bar,0101000020E61000004D2F239B229A5EC062507F3D59E34240,POINT(-122.40836218296063 37.77616089550499),,9.0,-122.40836218296063,37.77616089550499
20702,4370357096,cafe,0101000020E6100000E35CD18C3C9A5EC01F3E00849DE34240,POINT(-122.40994568296041 37.77824449550484),,9.0,-122.40994568296041,37.77824449550484
20702,4370393191,cafe,0101000020E61000008D1928CF339A5EC0CABBA6879BE34240,POINT(-122.40941218296048 37.778183895504824),,9.0,-122.40941218296048,37.778183895504824
20702,4370393290,social_facility,0101000020E61000000A455C3A389A5EC05DD81DD2A2E34240,POINT(-122.40968188296043 37.778406395504796),,9.0,-122.40968188296043,37.778406395504796
20704,389445448,post_box,0101000020E6100000C8A7315B049A5EC0F4F9BDDE41E34240,POINT(-122.40651588296089 37.77544769550505),,9.0,-122.40651588296089,37.77544769550505
20704,2576109617,bar,0101000020E610000039A592E0049A5EC0B7D59CA844E34240,POINT(-122.40654768296089 37.77553279550505),,9.0,-122.40654768296089,37.77553279550505
20711,5512661846,bicycle_parking,0101000020E610000075114B047C995EC0323F45FA8CE24240,POINT(-122.39819438296202 37.76992729550547),,13.0,-122.39819438296202,37.76992729550547
20713,2337339925,parking,0101000020E610000098EE707552995EC01F8FCD1F17E24240,POINT(-122.39565788296238 37.76633069550575),,13.0,-122.39565788296238,37.76633069550575
20713,5595241288,pharmacy,0101000020E6100000A526618552995EC037EDE8FF4FE24240,POINT(-122.3956616829624 37.76806639550562),,13.0,-122.3956616829624,37.76806639550562
20800,358858483,college,0101000020E610000011E30963829A5EC0D7DFD954C6E34240,POINT(-122.4142081829598 37.779490095504734),,0.0,-122.4142081829598,37.779490095504734
20800,376213628,cafe,0101000020E61000002214AC068E9A5EC08992965B9EE34240,POINT(-122.4149185829597 37.77827019550484),,0.0,-122.4149185829597,37.77827019550484
20800,1028661023,post_box,0101000020E61000006CD137FE719A5EC0658B2DDF88E34240,POINT(-122.41320758295996 37.777614495504885),,0.0,-122.41320758295996,37.777614495504885
20800,1630822728,fast_food,0101000020E6100000C887A7A2949A5EC0EA24393BA7E34240,POINT(-122.41532198295965 37.7785409955048),,0.0,-122.41532198295965,37.7785409955048
20800,3641710570,restaurant,0101000020E610000085BA7DEB709A5EC086971F498DE34240,POINT(-122.41314208295996 37.77774919550488),,0.0,-122.41314208295996,37.77774919550488
20800,4062440167,bicycle_parking,0101000020E610000048B44CC0819A5EC047A9F042C8E34240,POINT(-122.41416938295981 37.77954899550473),,0.0,-122.41416938295981,37.77954899550473
20800,4399816193,restaurant,0101000020E6100000A765B7D0679A5EC0004EFBD27AE34240,POINT(-122.41258638296004 37.77718579550492),,0.0,-122.41258638296004,37.77718579550492
20801,1028661023,post_box,0101000020E61000006CD137FE719A5EC0658B2DDF88E34240,POINT(-122.41320758295996 37.777614495504885),,9.0,-122.41320758295996,37.777614495504885
20801,1409407378,car_sharing,0101000020E6100000962D61B8569A5EC0C0B2940777E34240,POINT(-122.41154298296019 37.77706999550492),,9.0,-122.41154298296019,37.77706999550492
20801,3641710570,restaurant,0101000020E610000085BA7DEB709A5EC086971F498DE34240,POINT(-122.41314208295996 37.77774919550488),,9.0,-122.41314208295996,37.77774919550488
20801,4399816193,restaurant,0101000020E6100000A765B7D0679A5EC0004EFBD27AE34240,POINT(-122.41258638296004 37.77718579550492),,9.0,-122.41258638296004,37.77718579550492
20801,4631909012,coworking_space,0101000020E6100000EF58B8E6609A5EC092CF42DD95E34240,POINT(-122.41216438296009 37.77801099550483),,9.0,-122.41216438296009,37.77801099550483
20802,573259185,bicycle_parking,0101000020E6100000FE03CB01439A5EC09C1A911430E34240,POINT(-122.41033978296034 37.77490479550508),,9.0,-122.41033978296034,37.77490479550508
20802,573259186,bicycle_parking,0101000020E61000000A219AC43C9A5EC05263D78739E34240,POINT(-122.40995898296038 37.775193195505054),,9.0,-122.40995898296038,37.775193195505054
20802,573259187,bicycle_parking,0101000020E610000004296432389A5EC02E0FFB292DE34240,POINT(-122.40967998296043 37.77481579550509),,9.0,-122.40967998296043,37.77481579550509
20802,1409407378,car_sharing,0101000020E6100000962D61B8569A5EC0C0B2940777E34240,POINT(-122.41154298296019 37.77706999550492),,9.0,-122.41154298296019,37.77706999550492
20802,1700641977,cafe,0101000020E6100000EA299134409A5EC03977F5603BE34240,POINT(-122.41016878296037 37.77524959550505),,9.0,-122.41016878296037,37.77524959550505
20802,1788820322,bar,0101000020E61000008BE9F5723B9A5EC002E2F98C3EE34240,POINT(-122.40987848296042 37.77534639550505),,9.0,-122.40987848296042,37.77534639550505
20802,2583212731,restaurant,0101000020E6100000060BA7AB329A5EC0D26B92FA40E34240,POINT(-122.4093426829605 37.77542049550506),,9.0,-122.4093426829605,37.77542049550506
20802,2988910736,cafe,0101000020E61000006EB2C0A23E9A5EC03508ADBD38E34240,POINT(-122.41007298296037 37.775169095505056),,9.0,-122.41007298296037,37.775169095505056
20802,3789606760,arts_centre,0101000020E610000012CB13F84B9A5EC0BF2AC3EE24E34240,POINT(-122.41088678296026 37.77456459550512),,9.0,-122.41088678296026,37.77456459550512
20802,3789688057,cafe,0101000020E6100000ECC0E60C4D9A5EC0A864F6F922E34240,POINT(-122.41095278296024 37.77450489550512),,9.0,-122.41095278296024,37.77450489550512
20802,3945286361,cafe,0101000020E6100000A0825FC94C9A5EC0CA7C584A24E34240,POINT(-122.41093668296025 37.77454499550511),,9.0,-122.41093668296025,37.77454499550511
20802,4742267441,cafe,0101000020E6100000F3F238A13D9A5EC0751F15903AE34240,POINT(-122.4100115829604 37.77522469550505),,9.0,-122.4100115829604,37.77522469550505
20804,2960416136,nightclub,0101000020E61000009C97D74B259A5EC07750EB2224E34240,POINT(-122.40852638296059 37.77454029550511),,9.0,-122.40852638296059,37.77454029550511
20805,2960339704,arts_centre,0101000020E61000005046215E049A5EC0057F110FB6E24240,POINT(-122.40651658296088 37.77118099550538),,9.0,-122.40651658296088,37.77118099550538
20805,5487246108,cafe,0101000020E61000003228AFCFEE995EC096046605B9E24240,POINT(-122.40520088296105 37.771271395505366),,9.0,-122.40520088296105,37.771271395505366
20805,5487246120,restaurant,0101000020E6100000BF5C4525EC995EC07F405E8FBCE24240,POINT(-122.40503818296109 37.771379395505384),,9.0,-122.40503818296109,37.771379395505384
20805,5487252321,restaurant,0101000020E610000030EDB0C3EA995EC0CE4CEEF7BEE24240,POINT(-122.40495388296108 37.77145289550536),,9.0,-122.40495388296108,37.77145289550536
20805,6217699233,bank,0101000020E6100000FFE8FA89E6995EC0BAA406BFACE24240,POINT(-122.40469598296112 37.77089679550541),,9.0,-122.40469598296112,37.77089679550541
20806,1880208351,cafe,0101000020E6100000B0B3E1EAD2995EC0C52772AD95E24240,POINT(-122.40349838296129 37.770192795505444),,9.0,-122.40349838296129,37.770192795505444
20806,1880208429,bank,0101000020E61000005FC272CFD6995EC00E31D89E9DE24240,POINT(-122.40373598296127 37.77043519550544),,9.0,-122.40373598296127,37.77043519550544
20806,1880208573,atm,0101000020E61000001B12C870D8995EC0D14DBA639AE24240,POINT(-122.40383548296124 37.77033659550546),,9.0,-122.40383548296124,37.77033659550546
20806,3563920174,restaurant,0101000020E6100000D27CD856CF995EC03F4B1BE99AE24240,POINT(-122.40327998296132 37.77035249550544),,9.0,-122.40327998296132,37.77035249550544
20806,3619170071,restaurant,0101000020E6100000C4E4B612E7995EC0C44A90EC9FE24240,POINT(-122.40472858296113 37.77050549550543),,9.0,-122.40472858296113,37.77050549550543
20806,5184864685,restaurant,0101000020E6100000231A53A0D7995EC0018D635A84E24240,POINT(-122.40378578296126 37.76966409550551),,9.0,-122.40378578296126,37.76966409550551
20806,5376562309,cafe,0101000020E6100000274ED0BBDE995EC043DDD1357CE24240,POINT(-122.4042195829612 37.76941559550553),,9.0,-122.4042195829612,37.76941559550553
20806,5487246108,cafe,0101000020E61000003228AFCFEE995EC096046605B9E24240,POINT(-122.40520088296105 37.771271395505366),,9.0,-122.40520088296105,37.771271395505366
20806,5487246120,restaurant,0101000020E6100000BF5C4525EC995EC07F405E8FBCE24240,POINT(-122.40503818296109 37.771379395505384),,9.0,-122.40503818296109,37.771379395505384
20806,5487252321,restaurant,0101000020E610000030EDB0C3EA995EC0CE4CEEF7BEE24240,POINT(-122.40495388296108 37.77145289550536),,9.0,-122.40495388296108,37.77145289550536
20806,6217699233,bank,0101000020E6100000FFE8FA89E6995EC0BAA406BFACE24240,POINT(-122.40469598296112 37.77089679550541),,9.0,-122.40469598296112,37.77089679550541
20806,6217699236,restaurant,0101000020E610000061C72E41CE995EC0F6AF4E1586E24240,POINT(-122.40321378296132 37.76971689550548),,9.0,-122.40321378296132,37.76971689550548
20900,376213475,restaurant,0101000020E6100000533E4F3DA49A5EC07770280D79E34240,POINT(-122.41627438295954 37.77713169550491),,16.0,-122.41627438295954,37.77713169550491
20900,983388325,restaurant,0101000020E6100000E6142F50A49A5EC03A2169B790E34240,POINT(-122.41627888295952 37.77785389550486),,16.0,-122.41627888295952,37.77785389550486
20900,983388331,fast_food,0101000020E610000089B58D8A9B9A5EC0B908FEED9BE34240,POINT(-122.41574348295957 37.77819609550483),,16.0,-122.41574348295957,37.77819609550483
20900,1409407384,car_sharing,0101000020E6100000D21BBCFA949A5EC0E3F5947763E34240,POINT(-122.41534298295963 37.77647299550497),,16.0,-122.41534298295963,37.77647299550497
20900,1630822761,restaurant,0101000020E6100000BCE0A1739A9A5EC0FFF642929DE34240,POINT(-122.41567698295961 37.77824619550483),,16.0,-122.41567698295961,37.77824619550483
20900,1880228581,restaurant,0101000020E61000008A8F6D09819A5EC06548824B55E34240,POINT(-122.41412578295981 37.77604049550499),,16.0,-122.41412578295981,37.77604049550499
20900,1880231931,pub,0101000020E6100000052F4BD08C9A5EC0A6BD066965E34240,POINT(-122.4148445829597 37.776532295504964),,16.0,-122.4148445829597,37.776532295504964
20900,3374162750,bar,0101000020E6100000CCB0580E909A5EC0FCE43A0D4BE34240,POINT(-122.41504248295968 37.775727895505014),,16.0,-122.41504248295968,37.775727895505014
20900,3446713206,clock,0101000020E610000072B351D7AC9A5EC0D5439B6373E34240,POINT(-122.41679938295945 37.776958895504926),,16.0,-122.41679938295945,37.776958895504926
20900,3627393192,restaurant,0101000020E61000008E6BDE178E9A5EC06ED21EC066E34240,POINT(-122.41492268295971 37.77657319550495),,16.0,-122.41492268295971,37.77657319550495
20900,3669469797,bank,0101000020E6100000DFC370AF9E9A5EC0F61AC73472E34240,POINT(-122.41593538295955 37.776922795504944),,16.0,-122.41593538295955,37.776922795504944
20900,4318582010,restaurant,0101000020E6100000A5583C40939A5EC057574ABB70E34240,POINT(-122.41523748295965 37.77687779550495),,16.0,-122.41523748295965,37.77687779550495
20900,4485990000,fast_food,0101000020E6100000F64FEE1DAC9A5EC0EC5B97AB63E34240,POINT(-122.41675518295946 37.77647919550495),,16.0,-122.41675518295946,37.77647919550495
20900,4485990001,fast_food,0101000020E6100000CC329DD7AA9A5EC0960261DD61E34240,POINT(-122.41667738295945 37.776424095504964),,16.0,-122.41667738295945,37.776424095504964
20900,4485990002,restaurant,0101000020E61000004BE1533AAA9A5EC0A461E22065E34240,POINT(-122.41663988295947 37.77652369550495),,16.0,-122.41663988295947,37.77652369550495
20900,4485990003,fast_food,0101000020E6100000AFF11759A99A5EC09F0E044867E34240,POINT(-122.41658618295945 37.77658939550496),,16.0,-122.41658618295945,37.77658939550496
20900,6427415718,post_office,0101000020E6100000AA7D1344AF9A5EC0FBA463A983E34240,POINT(-122.41694738295942 37.777455495504874),,16.0,-122.41694738295942,37.777455495504874
20901,1275243849,restaurant,0101000020E6100000C4C7950F6E9A5EC0463ED84E33E34240,POINT(-122.41296758296 37.77500329550507),,9.0,-122.41296758296,37.77500329550507
20901,1409407384,car_sharing,0101000020E6100000D21BBCFA949A5EC0E3F5947763E34240,POINT(-122.41534298295963 37.77647299550497),,9.0,-122.41534298295963,37.77647299550497
20901,1880228581,restaurant,0101000020E61000008A8F6D09819A5EC06548824B55E34240,POINT(-122.41412578295981 37.77604049550499),,9.0,-122.41412578295981,37.77604049550499
20901,1880231931,pub,0101000020E6100000052F4BD08C9A5EC0A6BD066965E34240,POINT(-122.4148445829597 37.776532295504964),,9.0,-122.4148445829597,37.776532295504964
20901,3374162750,bar,0101000020E6100000CCB0580E909A5EC0FCE43A0D4BE34240,POINT(-122.41504248295968 37.775727895505014),,9.0,-122.41504248295968,37.775727895505014
20901,3627393192,restaurant,0101000020E61000008E6BDE178E9A5EC06ED21EC066E34240,POINT(-122.41492268295971 37.77657319550495),,9.0,-122.41492268295971,37.77657319550495
20901,4318582010,restaurant,0101000020E6100000A5583C40939A5EC057574ABB70E34240,POINT(-122.41523748295965 37.77687779550495),,9.0,-122.41523748295965,37.77687779550495
20902,1275243849,restaurant,0101000020E6100000C4C7950F6E9A5EC0463ED84E33E34240,POINT(-122.41296758296 37.77500329550507),,9.0,-122.41296758296,37.77500329550507
20902,1409407380,car_sharing,0101000020E6100000EE73D933679A5EC091CE839603E34240,POINT(-122.41254898296003 37.77354699550518),,9.0,-122.41254898296003,37.77354699550518
20902,1829910392,restaurant,0101000020E6100000AC001A955C9A5EC06F97C0880BE34240,POINT(-122.41190078296012 37.77378949550518),,9.0,-122.41190078296012,37.77378949550518
20902,1880217201,pub,0101000020E6100000D4E8A442589A5EC02790529A11E34240,POINT(-122.41163698296015 37.77397469550515),,9.0,-122.41163698296015,37.77397469550515
20902,3789688057,cafe,0101000020E6100000ECC0E60C4D9A5EC0A864F6F922E34240,POINT(-122.41095278296024 37.77450489550512),,9.0,-122.41095278296024,37.77450489550512
20902,3945286361,cafe,0101000020E6100000A0825FC94C9A5EC0CA7C584A24E34240,POINT(-122.41093668296025 37.77454499550511),,9.0,-122.41093668296025,37.77454499550511
20902,4003389390,social_facility,0101000020E61000005260A858629A5EC0032CF96920E34240,POINT(-122.41225258296006 37.77442669550512),,9.0,-122.41225258296006,37.77442669550512
20903,389447680,post_box,0101000020E6100000FEAA42F3419A5EC0E35FDE63E3E24240,POINT(-122.41027528296033 37.77256439550526),,9.0,-122.41027528296033,37.77256439550526
20903,1409407380,car_sharing,0101000020E6100000EE73D933679A5EC091CE839603E34240,POINT(-122.41254898296003 37.77354699550518),,9.0,-122.41254898296003,37.77354699550518
20903,1829910392,restaurant,0101000020E6100000AC001A955C9A5EC06F97C0880BE34240,POINT(-122.41190078296012 37.77378949550518),,9.0,-122.41190078296012,37.77378949550518
20903,1880217201,pub,0101000020E6100000D4E8A442589A5EC02790529A11E34240,POINT(-122.41163698296015 37.77397469550515),,9.0,-122.41163698296015,37.77397469550515
20903,3789606760,arts_centre,0101000020E610000012CB13F84B9A5EC0BF2AC3EE24E34240,POINT(-122.41088678296026 37.77456459550512),,9.0,-122.41088678296026,37.77456459550512
20903,3789688057,cafe,0101000020E6100000ECC0E60C4D9A5EC0A864F6F922E34240,POINT(-122.41095278296024 37.77450489550512),,9.0,-122.41095278296024,37.77450489550512
20903,3945286361,cafe,0101000020E6100000A0825FC94C9A5EC0CA7C584A24E34240,POINT(-122.41093668296025 37.77454499550511),,9.0,-122.41093668296025,37.77454499550511
20904,389447680,post_box,0101000020E6100000FEAA42F3419A5EC0E35FDE63E3E24240,POINT(-122.41027528296033 37.77256439550526),,9.0,-122.41027528296033,37.77256439550526
20904,2657227473,restaurant,0101000020E6100000D978D54E309A5EC03EDEFDCCAEE24240,POINT(-122.40919848296052 37.77095949550538),,9.0,-122.40919848296052,37.77095949550538
20904,2926858615,cafe,0101000020E61000009971C219299A5EC014F2FF2ABAE24240,POINT(-122.40875858296057 37.77130639550538),,9.0,-122.40875858296057,37.77130639550538
20904,3945286369,cafe,0101000020E61000004A135E172B9A5EC052C7E800BBE24240,POINT(-122.40888008296056 37.771331895505355),,9.0,-122.40888008296056,37.771331895505355
20905,1880213221,bank,0101000020E61000004E10EA12169A5EC0329F5948A9E24240,POINT(-122.40759728296072 37.7707910955054),,9.0,-122.40759728296072,37.7707910955054
20905,1880213777,cafe,0101000020E610000016010D70139A5EC0329F5948A9E24240,POINT(-122.40743638296075 37.7707910955054),,9.0,-122.40743638296075,37.7707910955054
20905,1880213955,restaurant,0101000020E61000007C84FEE8129A5EC03BD90ED7AEE24240,POINT(-122.40740418296076 37.7709606955054),,9.0,-122.40740418296076,37.7709606955054
20905,1880214116,atm,0101000020E61000009752560D149A5EC0FDA080C8B0E24240,POINT(-122.40747388296073 37.77101999550539),,9.0,-122.40747388296073,37.77101999550539
20905,1880214135,telephone,0101000020E61000004B14CFC9139A5EC014AF042DB2E24240,POINT(-122.40745778296075 37.77106249550539),,9.0,-122.40745778296075,37.77106249550539
20905,1880214217,footpath,0101000020E61000001EA0BAF3169A5EC0F8032601AEE24240,POINT(-122.40765088296072 37.77093519550539),,9.0,-122.40765088296072,37.77093519550539
20905,2657227473,restaurant,0101000020E6100000D978D54E309A5EC03EDEFDCCAEE24240,POINT(-122.40919848296052 37.77095949550538),,9.0,-122.40919848296052,37.77095949550538
20905,2926858615,cafe,0101000020E61000009971C219299A5EC014F2FF2ABAE24240,POINT(-122.40875858296057 37.77130639550538),,9.0,-122.40875858296057,37.77130639550538
20905,3587199694,doctors,0101000020E6100000DA4D2191089A5EC041F8F28282E24240,POINT(-122.40677288296084 37.769607895505494),,9.0,-122.40677288296084,37.769607895505494
20905,3945286369,cafe,0101000020E61000004A135E172B9A5EC052C7E800BBE24240,POINT(-122.40888008296056 37.771331895505355),,9.0,-122.40888008296056,37.771331895505355
20905,4884299090,cafe,0101000020E610000084F4EAC2069A5EC0C5C8D96080E24240,POINT(-122.40666268296087 37.769542795505494),,9.0,-122.40666268296087,37.769542795505494
20905,5497302690,bicycle_rental,0101000020E61000004182DAA90B9A5EC07AEECE1077E24240,POINT(-122.4069618829608 37.76925859550552),,9.0,-122.4069618829608,37.76925859550552
21000,1493456455,cafe,0101000020E6100000E94AD7F2C19A5EC0AF921EBC5FE34240,POINT(-122.41808768295927 37.776359095504965),,16.0,-122.41808768295927,37.776359095504965
21000,1493456472,restaurant,0101000020E6100000CC095274C09A5EC043602A2262E34240,POINT(-122.41799648295927 37.77643229550497),,16.0,-122.41799648295927,37.77643229550497
21000,1493456487,cafe,0101000020E6100000AF72AD9CB49A5EC03517413E76E34240,POINT(-122.41727368295936 37.7770459955049),,16.0,-122.41727368295936,37.7770459955049
21000,1837285289,parking,0101000020E610000030D59454AE9A5EC0BE7A5A6A5CE34240,POINT(-122.41689028295946 37.776257795504975),,16.0,-122.41689028295946,37.776257795504975
21000,2411692096,cafe,0101000020E6100000EA669C76B99A5EC0F5F9A0F875E34240,POINT(-122.4175697829593 37.77703769550491),,16.0,-122.4175697829593,37.77703769550491
21000,2484268630,bicycle_rental,0101000020E61000007A2E3DE5B49A5EC093F0B88366E34240,POINT(-122.41729098295937 37.77656599550496),,16.0,-122.41729098295937,37.77656599550496
21000,2815132110,bar,0101000020E6100000C52FD968C19A5EC005A7DE9A6EE34240,POINT(-122.41805478295926 37.77681289550495),,16.0,-122.41805478295926,37.77681289550495
21000,2881830804,cafe,0101000020E6100000F94DF61A9E9A5EC04191CD3043E34240,POINT(-122.41589998295957 37.77548799550505),,16.0,-122.41589998295957,37.77548799550505
21000,2886359250,parking,0101000020E6100000F79E5902B19A5EC0D500F0CF3FE34240,POINT(-122.41705378295943 37.775384895505034),,16.0,-122.41705378295943,37.775384895505034
21000,2886430256,restaurant,0101000020E61000000E1A3956C59A5EC0F46542135BE34240,POINT(-122.41829448295923 37.77621689550497),,16.0,-122.41829448295923,37.77621689550497
